,count,word
1535,1,reportâ€”but
1528,1,"internet,"
1515,1,year--resorted
1526,1,"context,"
1524,1,though--just
1521,1,"etc.,"
1520,1,"bathrooms,"
1519,1,hiding
1516,1,circuitous
3188,1,goodness!).
3194,1,roughly
4983,1,indescribable
4186,1,"disoriented,"
4453,1,"worse,"""
4452,1,"""others"
4451,1,"anything,"""
4450,1,"""i'm"
4449,1,"deal,"""
4448,1,"(""it's"
4446,1,discredit
4445,1,"inscrutable,"
4443,1,gesture
4442,1,stems
4441,1,episode;
4440,1,subordinate.
4439,1,quarter
4438,1,quitting
4437,1,retrospect.
4455,1,boundaries.
4456,1,"bitterness,"
4457,1,"forgive,"
4474,1,rapist).
4480,1,choose
4479,1,ignorant
4478,1,"consent,"
4477,1,touches
4476,1,"scene,"
4475,1,"joke,"
4473,1,hat
4458,1,figures.
4471,1,"rape,"
4469,1,else.
4467,1,escaped
4463,1,always.
4461,1,completely.
4460,1,stability
4436,1,trained
4435,1,bartender.
4434,1,waitress
4400,1,1.5
4406,1,allergies
4405,1,asthma
4404,1,burn-out.
4403,1,"retaliation,"
4402,1,load
4401,1,doubling
4399,1,discourage
4408,1,assistance
4395,1,status.
4394,1,shortly
4392,1,aimless
4385,1,(mostly
4384,1,correctly
4383,1,daughter)?
4407,1,"everyday,"
4411,1,~19-20
4433,1,shifts
4421,1,complaint--like
4432,1,condition
4431,1,"followed,"
4430,1,gap
4428,1,cares
4426,1,being.
4425,1,disruptive
4420,1,"bad"""
4413,1,conquest.
4419,1,"""look"
4418,1,"out,"""
4417,1,"""sicked"
4416,1,police
4415,1,events--but
4414,1,considerably.
4483,1,victim.
4485,1,cherry
4486,1,cake.
4553,1,treat/harass
4560,1,meticulously
4558,1,survivors.
4557,1,"etc.),"
4556,1,to;
4555,1,(where
4554,1,monthly
4551,1,prospective
4562,1,counter
4549,1,burn
4548,1,ncte
4547,1,executive
4546,1,cccc
4545,1,weighed
4543,1,praise.
4561,1,cataloging
4563,1,charges.
4540,1,anybody's
4578,1,phobia!!
4585,1,academics
4584,1,"paranoid,"
4583,1,taunted
4582,1,shift
4581,1,3rd
4579,1,"everywhere,"
4577,1,"dissociation,"
4564,1,"impacts,"
4576,1,"worthlessness,"
4574,1,input
4573,1,ignoring
4572,1,"hallway,"
4569,1,"complained,"
4566,1,"embarrassed,"
4542,1,hidden
4539,1,"false,"
4487,1,sites
4503,1,outside.
4511,1,departmentâ€™s
4510,1,sometimes).
4507,1,plausible
4506,1,hometown/parents
4505,1,before)
4504,1,(never
4497,1,anorexia
4513,1,someday).
4495,1,stressors
4494,1,empathy
4492,1,hopeless
4491,1,project.
4489,1,collect
4488,1,(mentally)
4512,1,website
4514,1,"postdoc,"
4538,1,praises
4527,1,"burden,"
4536,1,quadrupled
4534,1,"anguish,"
4532,1,abused.
4531,1,"dirtiness,"
4530,1,"dishonour,"
4528,1,crippled
4525,1,story.
4515,1,city.
4522,1,panick
4521,1,"outbursts,"
4519,1,double
4518,1,she'd
4517,1,"town,"
4516,1,"anxiety/depression,"
4381,1,factors
4380,1,competing
4378,1,looks?
4243,1,"ill,"
4251,1,sustaining
4249,1,interests--were
4248,1,"scripted,"
4247,1,"bounded,"
4246,1,it--to
4245,1,sane
4242,1,been!
4253,1,"uncertain,"
4239,1,unlearn
4238,1,footing
4237,1,traumatized.
4236,1,massively
4235,1,shitshow
4233,1,classism
4252,1,"destabilized,"
4254,1,"unhappiness,"
4231,1,"on),"
4264,1,wasn't)
4273,1,drastic
4272,1,me!!!!
4270,1,"lot,"
4268,1,institutions.
4267,1,secondary
4266,1,interviewed
4263,1,occurring
4255,1,repercussion
4262,1,rumor.
4261,1,cautious.
4260,1,wellbeing.
4259,1,"""ickiness"""
4258,1,"caution,"
4256,1,"cases,"
4232,1,disciplineâ€™s
4230,1,printed
4275,1,honestly.
4197,1,disrespected.
4207,1,throwing
4206,1,"succeed,"
4203,1,hardworking.
4201,1,offensive
4199,1,"rude,"
4198,1,questions/comments
4196,1,rudeness
4209,1,demands
4195,1,rooms.
4194,1,countries.
4193,1,foreign
4192,1,trips
4191,1,drawing
4189,1,breakdown.
4208,1,unrealistic
4211,1,somehow)
4229,1,contract
4221,1,"november),"
4228,1,oneâ€™s
4227,1,recession
4225,1,conjunction
4224,1,2016).
4223,1,december
4222,1,"january,"
4220,1,"(so,"
4212,1,how's
4218,1,cripplingly
4217,1,fiery
4216,1,system?
4215,1,garbage
4214,1,creating
4213,1,academia's
4274,1,ramifications
4276,1,introduction
4377,1,behaviour?
4338,1,dramatic
4346,1,"reality,"
4345,1,40s.
4343,1,abuse).
4342,1,covert
4340,1,(since
4339,1,interpretations
4335,1,"needed,"
4348,1,"strategizing,"
4334,1,schools.
4332,1,educators
4331,1,example
4330,1,canada
4329,1,nations
4328,1,imposed
4347,1,infrastructure
4349,1,"actions,"
4324,1,slow
4367,1,"tube,"
4376,1,accommodate
4373,1,"operations,"
4372,1,interfered
4371,1,manager's
4369,1,sadistic.
4368,1,groping
4366,1,feeding
4356,1,assessed
4364,1,disability
4361,1,tremendously
4360,1,demeaned.
4359,1,engagement
4358,1,flattery
4357,1,esteemed
4327,1,residential
4321,1,kills
4277,1,bad:
4286,1,wrac
4293,1,empowered.
4292,1,1981-2017.
4291,1,loans--
4289,1,lesbians.
4288,1,color
4287,1,helping
4284,1,"more,"
4296,1,gendered
4283,1,minorities
4282,1,sign
4281,1,go?
4280,1,activists
4279,1,lib
4278,1,"depression,--where"
4295,1,game
4298,1,prey...
4319,1,"circumstance,"
4309,1,challenged
4316,1,"medicine,"
4314,1,that:
4313,1,administrator
4312,1,admin
4311,1,custodian).
4310,1,"principal,"
4308,1,challenges.
4299,1,master's
4307,1,intellect.
4305,1,grow
4304,1,entertain
4303,1,interesting
4302,1,achievements
4301,1,conference--it
4586,1,decency
4587,1,unmeasurable.
4590,1,agency
4844,1,(gossip
4852,1,floating
4851,1,connection
4849,1,"1-10,"
4847,1,it)
4846,1,gains
4845,1,travels
4842,1,syndrome;
4855,1,"understandably,"
4841,1,lecturer
4839,1,necessarily
4838,1,mix
4835,1,"emotions,"
4833,1,"threatened,"
4831,1,flirt.
4853,1,6-May
4856,1,motivation.
4829,1,boy's
4874,1,devastated.
4880,1,bewildered
4879,1,dinners
4878,1,traveling
4877,1,dejected.
4876,1,"nervous,"
4875,1,undetermined.
4867,1,crippling.
4857,1,baffled.
4866,1,"sti,"
4865,1,contracted
4864,1,shun
4861,1,harassed);
4860,1,(implication
4858,1,wasteful.
4830,1,someone's
4828,1,lucrative.
4884,1,house.
4793,1,"belittlement,"
4799,1,transmuted
4798,1,exhaustion;
4797,1,knot-in-stomach;
4796,1,sleeplessness;
4795,1,tasks
4794,1,properly
4792,1,up?)
4802,1,discouraged
4791,1,(did
4789,1,concerning
4787,1,#metoo.
4785,1,shitty
4784,1,l
4783,1,significant...but
4800,1,anthropologists
4803,1,distrusted
4826,1,protectionism;
4818,1,"short-term,"
4825,1,institutionalization
4824,1,frequency
4822,1,scholar?)
4821,1,(would
4820,1,incompetence
4819,1,everytime
4817,1,lived.
4804,1,charge.
4815,1,"neighborhood,"
4814,1,motorcycle
4813,1,car.
4812,1,requested
4810,1,staircase
4809,1,"importantly,"
4883,1,exasperated
4886,1,boys
4781,1,security
4946,1,"$300/session,"
4955,1,inducted
4953,1,children.
4952,1,"identities,"
4949,1,costly).
4948,1,"reimbursed,"
4947,1,25%
4945,1,"meeting"""
4957,1,beta
4944,1,"""senior"
4943,1,"vote,"
4942,1,outsized
4940,1,"semester,"
4939,1,plagiarism
4938,1,shoulder.
4956,1,phi
4958,1,kappa
4936,1,"fearfulness,"
4973,1,sunk
4982,1,perks
4981,1,campuses
4980,1,eyes
4977,1,"""positive"""
4975,1,lows.
4974,1,all-time
4972,1,ramp.
4959,1,there--a
4970,1,"artist,"
4966,1,appease
4963,1,expense
4962,1,knee-jerk
4961,1,outrage.
4960,1,kernel
4937,1,mobility
4934,1,retention
4887,1,"club,"
4899,1,indiscretions.
4908,1,"""trust"
4904,1,"chair,"
4903,1,classes.
4902,1,bout
4901,1,"intentions,"
4900,1,"confusing,"
4898,1,unveiled
4911,1,viewed
4897,1,supporters
4896,1,amongst
4895,1,deceit
4893,1,overbearing
4891,1,"mold,"
4890,1,attuned
4909,1,"issue."""
4912,1,asshole.
4932,1,"enrollment,"
4922,1,"horrified,"
4931,1,anti-retaliation
4929,1,"crazy,"
4927,1,belonging
4926,1,over.
4925,1,like.
4923,1,nauseated
4921,1,"frozen,"
4913,1,assholes.
4920,1,mouth
4919,1,viscerally
4918,1,"graduation,"
4917,1,theatre.)
4915,1,cancel
4914,1,driven
4782,1,escort
4780,1,amounts
4591,1,sfcc
4652,1,"""normally""."
4660,1,inviting
4659,1,impostor.
4657,1,10kg
4656,1,spiritual
4654,1,schoolwork
4653,1,behind.
4650,1,discern
4662,1,advancing
4648,1,anybody
4647,1,"signatures,"
4646,1,easy.
4645,1,bundle
4644,1,poster
4642,1,sinking
4661,1,advances?
4663,1,career?
4639,1,representative
4675,1,"line,"
4685,1,neutral
4684,1,ombudswoman
4683,1,allegations.
4681,1,"""orchestrator"""
4678,1,"""incidents"""
4677,1,proceedings.
4672,1,instructor.
4665,1,"decision,"
4671,1,admitted
4670,1,humiliation.
4669,1,reconcile
4668,1,20s
4667,1,mid
4666,1,country.
4640,1,"tas,"
4637,1,misserable.
4687,1,pushy
4600,1,"medicated,"
4606,1,suffers
4605,1,limbo
4604,1,geography
4603,1,arrive
4602,1,trepidation
4601,1,headaches.
4599,1,float
4608,1,fears
4597,1,"c-ptsd,"
4596,1,shouldnâ€™t
4595,1,"mild,"
4594,1,"lucky,"
4593,1,ability.
4592,1,weekly.
4607,1,"harrasser,"
4611,1,unsettled
4636,1,public.
4622,1,married.
4634,1,invisible
4631,1,activities
4627,1,adjust
4626,1,administrative
4625,1,"book,"
4624,1,hotel
4621,1,"respected,"
4612,1,normalcy.
4620,1,propositioned
4619,1,begin.
4617,1,manger
4616,1,harrssment
4615,1,lurking.
4613,1,life/marriage.
4686,1,"party,"
4689,1,backing
4779,1,lifestyle
4748,1,unprotected
4755,1,"things,"
4754,1,suit.
4753,1,law
4751,1,combative.
4750,1,anyway
4749,1,competitive
4746,1,embarassed.
4757,1,relating
4745,1,demeaned
4744,1,clothing.
4743,1,baggier
4741,1,pregnant
4740,1,af
4738,1,school/my
4756,1,resigned
4758,1,emergency
4735,1,most.
4770,1,dead
4778,1,cited
4777,1,sideways
4775,1,66
4774,1,longevity.
4773,1,"2001,2005)"
4772,1,strokes
4769,1,toll-but
4759,1,"er,"
4768,1,sadness.
4766,1,recurring
4765,1,conflict
4764,1,divulged
4763,1,misdiagnosed
4762,1,"palpitations,"
4737,1,reminders
4734,1,"universities,"
4691,1,named.
4700,1,fortunate
4708,1,whirlwind
4707,1,spiraling
4706,1,"news,"
4705,1,lately
4703,1,behalf
4701,1,non-physical
4698,1,"suspicion,"
4710,1,"topic,"
4697,1,reignited
4696,1,enabled
4695,1,"past,"
4694,1,system.
4693,1,predators
4692,1,insidious
4709,1,emotions.
4711,1,"subject,"
4733,1,"departments,"
4724,1,quiet
4732,1,3.5
4730,1,unhappy
4729,1,strange
4728,1,dinners.
4727,1,"eventually,"
4725,1,49
4722,1,tearing
4712,1,bound
4720,1,countless
4718,1,alternative
4717,1,insect.
4716,1,meaningless
4714,1,swatted
4713,1,past.
4188,1,awful-at
4185,1,"unsettled,"
3195,1,"month,"
4183,1,dept)
3575,1,downside.
3571,1,"normal,"
3569,1,"warm,"
3568,1,plates
3567,1,burning
3566,1,rooftops
3564,1,"purple,"
3563,1,grass
3562,1,green
3561,1,sky
3560,1,"leaves,"
3559,1,trees
3558,1,"sides,"
3557,1,cars
3556,1,parked
3576,1,energy-sapping.
3578,1,overload.
3581,1,orange
3591,1,water.
3601,1,"weapon,"
3599,1,'jumpy'
3597,1,fight.
3594,1,fighting.
3593,1,syrup.
3592,1,tasted
3589,1,water
3582,1,juice
3588,1,tasting
3587,1,watering
3586,1,said.
3585,1,"thick,"
3584,1,watered
3583,1,"girlfriend,"
3555,1,"luggage,"
3554,1,carrying
3553,1,sidewalks
3506,1,"emails,"
3523,1,"""but"
3519,1,corner.
3517,1,hurts.
3515,1,couldnâ€™t
3511,1,"opportunity,"
3509,1,enlightened.
3504,1,learnt
3525,1,million
3503,1,brill).
3501,1,publishers:
3500,1,books
3499,1,"site,"
3498,1,banned
3497,1,rome
3524,1,"wife!"""
3527,1,"grant,"
3551,1,"flew,"
3539,1,injustice.
3550,1,birds
3549,1,discovering
3547,1,room?
3546,1,absurd.
3541,1,downside
3540,1,outcome.
3538,1,stubborn.
3528,1,whey
3537,1,extraordinarily
3535,1,lowlevel
3533,1,self-worth.
3531,1,flare
3530,1,off!
3529,1,"that???"""
3603,1,bases
3604,1,mistreatment
3605,1,misperception
3670,1,heavier
3685,1,credentials
3684,1,tenure-track
3681,1,pops
3678,1,"pretty?"";"
3677,1,"""am"
3676,1,syndrome:
3668,1,loving
3687,1,successes
3667,1,surrender
3665,1,fearless.
3663,1,self-doubtful.
3662,1,appearances.
3661,1,outward
3660,1,remained
3686,1,successâ€”how
3688,1,motives?
3656,1,speculate
3702,1,doctors
3716,1,"interacting,"
3714,1,energies
3712,1,incomplete
3706,1,benzodiazepine
3705,1,exaggerating
3704,1,shrink
3701,1,consult
3690,1,"""grooming"""
3700,1,"started,"
3697,1,overlap
3695,1,violent.
3694,1,threatened
3693,1,lover
3691,1,strategies
3658,1,assistant's
3655,1,vexing
3606,1,situation:
3615,1,slowed
3627,1,microaggressions
3626,1,registering
3623,1,cute.
3620,1,se.
3618,1,shyâ€™
3617,1,â€˜gun
3614,1,distinguish
3632,1,weird.
3613,1,centre
3612,1,disastrous
3611,1,eat;
3610,1,lbs.
3609,1,research;
3607,1,unbalanced
3629,1,'uncoiling.'
3633,1,identify
3654,1,mechanism.
3644,1,"secret"""
3653,1,survival
3651,1,narrative.
3650,1,disconnected
3649,1,"contemporaneous,"
3648,1,"stressor,"
3645,1,"language."""
3643,1,"""our"
3636,1,would.
3642,1,textbook
3641,1,"cow,"
3640,1,"""holy"
3639,1,"think,"
3638,1,"idea,"""
3637,1,"""we"
3494,1,excavations
3493,1,funds
3491,1,archaeological
3288,1,cheat
3301,1,'set
3299,1,up'
3298,1,'catch
3297,1,study/work
3296,1,"""loss"""
3291,1,(cheating
3287,1,is/was
3304,1,productivity.
3285,1,relegated
3284,1,12
3281,1,ativan
3279,1,term;
3276,1,racked
3274,1,self-isolation
3302,1,fail'
3307,1,never-ending
3268,1,distracted
3325,1,self-steem
3339,1,destructive.
3338,1,messy.
3335,1,seminar
3328,1,apply
3327,1,yrs
3326,1,waited
3321,1,feelings/anxiety/anger
3308,1,navigating
3317,1,other.
3316,1,we're
3314,1,affecting
3312,1,lobby.
3311,1,hanging
3310,1,"building,"
3273,1,residual
3267,1,werenâ€™t
3345,1,(whether
3216,1,kicking
3227,1,"issues,'"
3226,1,'daddy
3224,1,"""you"
3220,1,chemistry.
3219,1,mit
3217,1,wrap
3213,1,"feminism,"
3230,1,"dad!"""
3212,1,"prozac,"
3211,1,"center,"
3210,1,fantastic
3209,1,proportion.
3201,1,denying
3197,1,row.
3229,1,"doktorvater,"
3231,1,10-Sep
3266,1,thereafter.
3249,1,"act,"
3263,1,"problems,"
3262,1,physical/mental
3260,1,"twice,"
3256,1,fallout.
3254,1,distressed.
3253,1,self-directed
3246,1,charge
3233,1,checked
3245,1,belonging.
3243,1,sexualized.
3242,1,"objectified,"
3241,1,"incompetent,"
3239,1,surrounds
3237,1,corridor.
3343,1,prof.
3347,1,inter-departmental
3489,1,stating
3435,1,isolation.
3445,1,"boss,"
3441,1,sneak
3440,1,"memories,"
3439,1,occasional
3437,1,"contact,"
3436,1,block
3433,1,university).
3448,1,ptsd/anxiety
3432,1,offices
3425,1,change.
3424,1,mentality
3419,1,"accessibility,"
3413,1,relationships;
3412,1,progress.
3446,1,producing
3450,1,escalate.
3409,1,least.
3468,1,discerning
3488,1,overreacting
3486,1,"writing,"
3480,1,objective
3479,1,"me',"
3478,1,'get
3472,1,paralysis;
3465,1,emergence
3451,1,"quantify,"
3464,1,assumptions
3463,1,"studies,"
3461,1,nerves
3457,1,pertaining
3456,1,harshness
3455,1,didnt
3411,1,clarity
3407,1,evaluate
3348,1,meetings).
3363,1,bs.
3376,1,candidly
3375,1,"attended,"
3373,1,delayed.
3370,1,overheard
3366,1,"research"""
3365,1,"""no"
3361,1,bringing
3379,1,become.
3358,1,academe.
3357,1,preceding)
3355,1,admit.
3354,1,distressing!
3351,1,legitimacy
3349,1,wrestle
3377,1,slept
3381,1,"triggered,"
3406,1,"destroyed,"
3395,1,media.
3405,1,self-concept
3404,1,+
3402,1,plagues
3401,1,questions
3400,1,ask
3398,1,outraged.
3393,1,mothers
3383,1,waiting
3390,1,depths
3389,1,trust;
3388,1,since;
3387,1,supervisor-
3386,1,mourn
3385,1,retire.
3718,1,with).
3721,1,"him"""
3722,1,re-excited
4035,1,"apologies,"
4044,1,"older,"
4043,1,images
4040,1,excuses
4039,1,unjustified
4038,1,me--i
4037,1,reiterate
4034,1,abject
4051,1,disks).
4033,1,emailed
4032,1,threatened)
4031,1,"inferiority,"
4029,1,"powerlessness,"
4028,1,(feelings
4026,1,traumatised
4050,1,(until
4052,1,"insignificant,"
4023,1,"began,"
4065,1,self-esteem;
4079,1,enthused
4077,1,counselling.
4069,1,love.
4068,1,compliance
4067,1,cowardice
4066,1,9
4064,1,sudden
4053,1,impostor;
4063,1,"problems),"
4062,1,(hospital
4061,1,fantasize
4058,1,anxiety-
4056,1,long-line
4054,1,business
4025,1,hypervigilance
4022,1,spontaneously
4081,1,overlapped
3980,1,aberrant
3988,1,publish
3986,1,preserve
3985,1,part-time
3983,1,model
3982,1,down/
3981,1,shutting
3979,1,experience--so
3990,1,arizona
3978,1,students--in
3975,1,jaded
3974,1,girl.
3972,1,personal/romantic/sexual
3971,1,platonic
3964,1,unbeknowst
3989,1,attribution
3991,1,ma.
4020,1,well-qualified
4007,1,classmate
4017,1,"causing,"
4014,1,gt
4013,1,saddest
4011,1,georgia
4009,1,honors
4008,1,semester).
4003,1,alone;
3992,1,madison
4000,1,"advance,"
3997,1,anguish.
3996,1,empowered
3995,1,alternated
3994,1,great!
3993,1,ulcer.
4080,1,publishing
4082,1,a's
3959,1,horribly
4142,1,bureaucracy.
4154,1,walled
4153,1,stacks
4148,1,retire
4146,1,"wisdom,"
4144,1,increases
4143,1,pulse
4141,1,ineffectual
4158,1,right.
4140,1,clumsy
4139,1,loathing
4136,1,"grieving,"
4134,1,farming
4133,1,gardening
4131,1,"live,"
4155,1,grueling
4159,1,specialized
4127,1,prove
4172,1,"""standards."""
4181,1,uneasy
4179,1,blatantly
4178,1,happened)
4177,1,inappropriately
4176,1,mildly
4174,1,admire
4170,1,broadly
4162,1,sued
4169,1,conform
4168,1,leered
4166,1,spiral
4165,1,deep.
4164,1,men?
4163,1,wtf
4128,1,2014-2015
4126,1,doctor's
4083,1,proteges.
4095,1,cluster
4101,1,availability
4100,1,personality'
4099,1,'pleasing
4098,1,powerhouse
4097,1,high-flying
4096,1,internationally.
4094,1,high-profile
4103,1,"liaison....,"
4093,1,pitch
4092,1,effective
4089,1,unenthused
4088,1,rootless
4087,1,publications.
4085,1,collaborator
4102,1,extramarital
4105,1,narcissistic
4125,1,forceful
4116,1,interviewing
4124,1,'pleasing'
4123,1,coaching
4122,1,extrapolation.
4121,1,self-blame
4120,1,myself)...which
4117,1,usa
4113,1,differences
4106,1,wound
4112,1,cross-cultural
4111,1,flights
4110,1,plane
4109,1,game'
4108,1,'on
4107,1,created...
3961,1,"interest,"
3958,1,"sort,"
3726,1,cry---and
3797,1,decrepitude.
3807,1,"behavior"""
3806,1,"""bad"
3804,1,angrier
3802,1,"is,"""
3801,1,effects
3800,1,bay).
3796,1,book
3810,1,recollection
3795,1,profession
3794,1,delightful
3793,1,name?
3791,1,"supervisors,"
3790,1,awarded
3786,1,unofficial
3808,1,performatively
3812,1,taste
3782,1,misunderstood.
3829,1,similarly
3839,1,"molestation,"
3838,1,"instances,"
3835,1,selective
3834,1,"married,"
3832,1,non-harassing
3831,1,performers
3828,1,automatically
3813,1,mouth.
3825,1,measure.
3824,1,dressed.
3821,1,calculatedly
3820,1,"deliberately,"
3816,1,welcomed
3814,1,"settings,"
3784,1,systematically
3778,1,drink
3842,1,shine;
3741,1,tits.
3748,1,1&2)
3747,1,expect.
3746,1,"fields,"
3745,1,required.
3744,1,"participated,"
3742,1,college).
3740,1,"accomplish,"
3753,1,"last,"
3737,1,"his,"
3735,1,both?q
3734,1,school?
3732,1,indebted
3731,1,obligated
3727,1,"honest,"
3752,1,distress.
3755,1,2-Jan
3776,1,double-guessed
3765,1,weekends--to
3775,1,irresponsible
3774,1,atrocious
3773,1,lives
3771,1,legend
3768,1,amazing/much
3767,1,drop.
3764,1,arounds--working
3757,1,~5
3763,1,*dreaded*
3762,1,unstable
3761,1,indifferent
3760,1,dissociation.
3759,1,here.)
3758,1,include
3840,1,significantly;
3843,1,struck
3950,1,guess;
3912,1,defeat
3922,1,pills.
3921,1,prescribed
3918,1,"unhealthy,"
3916,1,acutely
3914,1,humiliated.
3913,1,despair
3909,1,prepare
3925,1,help;
3907,1,fend
3906,1,"""diplomatically"""
3903,1,threatened.
3902,1,"outsider,"
3898,1,circumstance.
3896,1,"elevator,"
3924,1,breathe.
3927,1,bitter/frustrated/disillusioned
3894,1,surveillance
3939,1,behavioral
3949,1,"mostly,"
3948,1,way)
3947,1,"breasts,"
3945,1,torture
3944,1,"often,"
3941,1,boat.
3938,1,cognitive
3928,1,regards
3936,1,prompted
3935,1,generated
3934,1,"tits""."
3933,1,""""
3932,1,girl
3929,1,undergrad.
3895,1,video
3893,1,obtain
3844,1,chord.
3859,1,then-chair
3869,1,brushed
3868,1,off;
3865,1,fare
3864,1,"raped,"
3863,1,disabilities.
3860,1,cathartic
3857,1,drafted
3871,1,"happens"""
3855,1,goes
3853,1,"persevered,"
3851,1,(very)
3850,1,"imagine,"
3848,1,futures
3846,1,gaze.
3870,1,"""just"
3872,1,presentations;
3892,1,today
3881,1,fiasco
3891,1,distinguishes
3889,1,vocalize
3888,1,gestures
3887,1,undoubtedly
3884,1,already-small
3883,1,advancement
3880,1,he-said-she-said
3873,1,despondent
3879,1,2016;
3878,1,conference*
3877,1,*at
3876,1,"incidentally,"
3875,1,future).
3874,1,strategizing
7292,1,misogynistic
